"Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"Mitomycin",".5 mg/1 mL","irrigant","JCB Laboratories LLC(177167470)","1 Syringe in 1 Package (71266-6412-2) > 40 Ml in 1 Syringe (71266-6412-1)","71266-6412-2","2020-2"
"Moxifloxacin Hydrochloride","5 mg/1 mL","solution","JCB Laboratories LLC(177167470)",".3 Ml in 1 Syringe (71266-8602-1)","71266-8602-1","2020-2"
"Moxifloxacin Hydrochloride","1 mg/1 mL","injection","JCB Laboratories LLC(177167470)",".3 Ml in 1 Syringe (71266-8603-1)","71266-8603-1","2020-2"
"Phenol","60 mg/1 mL","injection","JCB Laboratories LLC(177167470)","10 Ml in 1 Vial (71266-6509-1)","71266-6509-1","2020-2"
"Phenylephrine Hydrochloride","15 mg/1 mL","injection","JCB Laboratories LLC(177167470)","1 Ml in 1 Syringe (71266-8526-1)","71266-8526-1","2020-2"
"Phenylephrine Hydrochloride; Lidocaine Hydrochloride","15 mg/1 mL; 10 mg/1 mL","injection","JCB Laboratories LLC(177167470)","1 Ml in 1 Syringe (71266-6350-1)","71266-6350-1","2020-2"
"Phenylephrine Hydrochloride; Tropicamide","25 mg/1 mL; 10 mg/1 mL","solution","JCB Laboratories LLC(177167470)","1 Ml in 1 Bottle, Dropper (71266-8300-1)","71266-8300-1","2020-2"
"Phenylephrine Hydrochloride; Tropicamide; Cyclopentolate Hydrochloride","25 mg/1 mL; 10 mg/1 mL; 10 mg/1 mL","solution","JCB Laboratories LLC(177167470)",".5 Ml in 1 Syringe (71266-8210-1)","71266-8210-1","2020-2"
"Phenylephrine Hydrochloride; Tropicamide; Cyclopentolate Hydrochloride","25 mg/1 mL; 10 mg/1 mL; 10 mg/1 mL","solution","JCB Laboratories LLC(177167470)","5 Ml in 1 Bottle, Dropper (71266-8210-5)","71266-8210-5","2020-2"
"Povidone-Iodine","50 mg/1 mL","solution","JCB Laboratories LLC(177167470)","1 Ml in 1 Syringe (71266-6535-1)","71266-6535-1","2020-2"
"Triamcinolone Acetonide","40 mg/1 mL","injection","JCB Laboratories LLC(177167470)","1 Ml in 1 Vial (71266-1070-1)","71266-1070-1","2020-2"
"Triamcinolone Acetonide","40 mg/1 mL","injection","JCB Laboratories LLC(177167470)","2 Ml in 1 Vial (71266-1070-2)","71266-1070-2","2020-2"
"Trisodium Citrate Dihydrate","40 mg/1 mL","injection","JCB Laboratories LLC(177167470)","30 Ml in 1 Vial (71266-6630-1)","71266-6630-1","2020-2"
"Trisodium Citrate Dihydrate; Gentamicin Sulfate","40 mg/1 mL; .32 mg/1 mL","injection","JCB Laboratories LLC(177167470)","30 Ml in 1 Vial (71266-6660-1)","71266-6660-1","2020-2"
"Tropicamide; Ketorolac Tromethamine; Proparacaine Hydrochloride; Cyclopentolate Hydrochloride; Phenylephrine Hydrochloride","10 mg/1 mL; 4 mg/1 mL; 1 mg/1 mL; 10 mg/1 mL; 25 mg/1 mL","solution","JCB Laboratories LLC(177167470)",".5 Ml in 1 Syringe (71266-8220-1)","71266-8220-1","2020-2"
"Vancomycin Hydrochloride","10 mg/1 mL","injection","JCB Laboratories LLC(177167470)","1 Ml in 1 Syringe (71266-8585-1)","71266-8585-1","2020-2"
